VILLE;DEPARTEMENT;CODE INSEE;NOM DU SITE;GROUPE DE DECHETS;SOUS-GROUPE DE DECHETS;DESCRIPTION PHYSIQUE;CATEGORIE;FAMILLE IN;VOLUME EQUIVALENT CONDITIONNE;MAJORATION;ACTIVITE ( Bq);PRINCIPAUX RADIONUCLEIDES
SAINT-VULBAS;1;01390;EDF - BUGEY - CNPE;Déchets de Moyenne, Faible ou Très Faible Activité à Vie Courte;Déchets en attente d'expédition à l'Andra pour stockage ou à CENTRACO pour traitement;Casiers de 2,66 m3(3 CA2);TFA;TFA;7,98;<;6340000000;"60Co;110m Ag"
SAINT-VULBAS;1;01390;EDF - BUGEY - CNPE;Déchets de Moyenne, Faible ou Très Faible Activité à Vie Courte;Déchets en attente d'expédition à l'Andra pour stockage ou à CENTRACO pour traitement;Coques béton de 1,2 m3(4 C4);FMA-VC;F3-2-05;4,92;<;5,38E+11;"54Mn;55Fe;60Co;110m Ag;58Co"
SAINT-VULBAS;1;01390;EDF - BUGEY - CNPE;Déchets de Moyenne, Faible ou Très Faible Activité à Vie Courte;Déchets en attente d'expédition à l'Andra pour stockage ou à CENTRACO pour traitement;Coques béton de 2 m3 (36 C1);FMA-VC;F3-2-03;72;<;8,83E+12;226Ra
SAINT-VULBAS;1;01390;EDF - BUGEY - CNPE;Déchets de Moyenne, Faible ou Très Faible Activité à Vie Courte;Déchets en attente d'expédition à l'Andra pour stockage ou à CENTRACO pour traitement;Coques béton de 2 m3(18 C1);FMA-VC;F3-2-02;36;<;1,18E+11;"3H;55Fe;60Co;110m Ag;109Cd"
SAINT-VULBAS;1;01390;EDF - BUGEY - CNPE;Déchets de Moyenne, Faible ou Très Faible Activité à Vie Courte;Déchets en attente d'expédition à l'Andra pour stockage ou à CENTRACO pour traitement;Coques béton de 2 m3(22 C1);FMA-VC;F3-2-05;44;<;1,35E+13;"55Fe;60Co;63Ni;110m Ag;58Co"
SAINT-VULBAS;1;01390;EDF - BUGEY - CNPE;Déchets de Moyenne, Faible ou Très Faible Activité à Vie Courte;Déchets en attente d'expédition à l'Andra pour stockage ou à CENTRACO pour traitement;Fûts métalliques de 200 litres(112 F1);FMA-VC;F3-01;15,12;<;317400000;"55Fe;60Co;58Co"
SAINT-VULBAS;1;01390;EDF - BUGEY - CNPE;Déchets de Moyenne, Faible ou Très Faible Activité à Vie Courte;Déchets en attente d'expédition à l'Andra pour stockage ou à CENTRACO pour traitement;Fûts métalliques de 200 litres(47 F1);TFA;TFA;9,87;<;433000000;"55Fe;60Co;63Ni;110m Ag;137Cs;58Co"
SAINT-VULBAS;1;01390;EDF - BUGEY - CNPE;Déchets de Moyenne, Faible ou Très Faible Activité à Vie Courte;Déchets en attente d'expédition à l'Andra pour stockage ou à CENTRACO pour traitement;Fûts plastiques de 200 litres(219 F6);FMA-VC;F3-7-01;3,285;<;5300000000;"55Fe;60Co;58Co"
SAINT-VULBAS;1;01390;EDF - BUGEY - CNPE;Déchets de Moyenne, Faible ou Très Faible Activité à Vie Courte;Déchets non conditionnés;Amiante ;TFA;TFA;188,67;<;242200000;"3H;55Fe;60Co;90Sr;241Am"
SAINT-VULBAS;1;01390;EDF - BUGEY - CNPE;Déchets de Moyenne, Faible ou Très Faible Activité à Vie Courte;Déchets non conditionnés;Amiante (TFA) ;TFA;TFA;0;<;0;"55Fe;60Co;63Ni;110m Ag;137Cs;58Co"
SAINT-VULBAS;1;01390;EDF - BUGEY - CNPE;Déchets de Moyenne, Faible ou Très Faible Activité à Vie Courte;Déchets non conditionnés;Bois, flexel ;FMA-VC;F3-7-01;0;<;0;
SAINT-VULBAS;1;01390;EDF - BUGEY - CNPE;Déchets de Moyenne, Faible ou Très Faible Activité à Vie Courte;Déchets non conditionnés;Boues de décantation ;FMA-VC;F3-2-02;0;<;0;"55Fe;60Co;63Ni;110m Ag;137Cs;58Co"
SAINT-VULBAS;1;01390;EDF - BUGEY - CNPE;Déchets de Moyenne, Faible ou Très Faible Activité à Vie Courte;Déchets non conditionnés;Boues séchées ;TFA;TFA;12,013;<;10520000000;226Ra
SAINT-VULBAS;1;01390;EDF - BUGEY - CNPE;Déchets de Moyenne, Faible ou Très Faible Activité à Vie Courte;Déchets non conditionnés;Chambre RPN ;FMA-VC;F3-2-05;9,584;<;80000000000;"55Fe;60Co;63Ni;110m Ag;137Cs;58Co"
SAINT-VULBAS;1;01390;EDF - BUGEY - CNPE;Déchets de Moyenne, Faible ou Très Faible Activité à Vie Courte;Déchets non conditionnés;Concentrats d'évaporation ;FMA-VC;F3-2-02;7,1003;<;28780000000;"55Fe;60Co;63Ni;110m Ag;137Cs;58Co"
SAINT-VULBAS;1;01390;EDF - BUGEY - CNPE;Déchets de Moyenne, Faible ou Très Faible Activité à Vie Courte;Déchets non conditionnés;Déchets électriques et électroniques ;TFA;TFA;0,069;<;51000000;"55Fe;60Co;63Ni;110m Ag;137Cs;58Co"
SAINT-VULBAS;1;01390;EDF - BUGEY - CNPE;Déchets de Moyenne, Faible ou Très Faible Activité à Vie Courte;Déchets non conditionnés;Filtres de ventilation ;TFA;TFA;5,48;<;2940000000;"55Fe;60Co;63Ni;110m Ag;137Cs;58Co"
SAINT-VULBAS;1;01390;EDF - BUGEY - CNPE;Déchets de Moyenne, Faible ou Très Faible Activité à Vie Courte;Déchets non conditionnés;Filtres d'eau ;FMA-VC;F3-2-05;4,3815;<;1,25E+12;"55Fe;60Co;63Ni;110m Ag;137Cs;58Co"
SAINT-VULBAS;1;01390;EDF - BUGEY - CNPE;Déchets de Moyenne, Faible ou Très Faible Activité à Vie Courte;Déchets non conditionnés;Filtres d'eau ;FMA-VC;F3-01;0,4186;<;1,25E+12;"55Fe;60Co;63Ni;110m Ag;137Cs;58Co"
SAINT-VULBAS;1;01390;EDF - BUGEY - CNPE;Déchets de Moyenne, Faible ou Très Faible Activité à Vie Courte;Déchets non conditionnés;Gravats ;TFA;TFA;2,69339;<;303600000;"55Fe;60Co;63Ni;110m Ag;137Cs;58Co"
SAINT-VULBAS;1;01390;EDF - BUGEY - CNPE;Déchets de Moyenne, Faible ou Très Faible Activité à Vie Courte;Déchets non conditionnés;Huiles ;FMA-VC;F3-7-01;0;<;946100000;"55Fe;60Co;63Ni;110m Ag;137Cs;58Co"
SAINT-VULBAS;1;01390;EDF - BUGEY - CNPE;Déchets de Moyenne, Faible ou Très Faible Activité à Vie Courte;Déchets non conditionnés;Liquides organiques ;FMA-VC;F3-7-01;0;<;1,53E+11;"60Co;58Co"
SAINT-VULBAS;1;01390;EDF - BUGEY - CNPE;Déchets de Moyenne, Faible ou Très Faible Activité à Vie Courte;Déchets non conditionnés;Métaux ferreux ;FMA-VC;F3-7-02;39,164355;<;1,85E+12;"55Fe;60Co;63Ni;110m Ag;137Cs;58Co"
SAINT-VULBAS;1;01390;EDF - BUGEY - CNPE;Déchets de Moyenne, Faible ou Très Faible Activité à Vie Courte;Déchets non conditionnés;Métaux ferreux ;FMA-VC;F3-2-05;82,97348;<;1,43E+11;"55Fe;60Co;63Ni;110m Ag;137Cs;58Co"
SAINT-VULBAS;1;01390;EDF - BUGEY - CNPE;Déchets de Moyenne, Faible ou Très Faible Activité à Vie Courte;Déchets non conditionnés;Métaux ferreux ;TFA;TFA;79,78368;<;8,55E+11;"55Fe;60Co;63Ni;110m Ag;137Cs;58Co"
SAINT-VULBAS;1;01390;EDF - BUGEY - CNPE;Déchets de Moyenne, Faible ou Très Faible Activité à Vie Courte;Déchets non conditionnés;Métaux non ferreux ;FMA-VC;F3-2-15;13,43034;<;909600000;"55Fe;60Co;63Ni;110m Ag;137Cs;58Co"
SAINT-VULBAS;1;01390;EDF - BUGEY - CNPE;Déchets de Moyenne, Faible ou Très Faible Activité à Vie Courte;Déchets non conditionnés;Métaux non ferreux ;TFA;TFA;174,48768;<;8190000000;"55Fe;60Co;63Ni;110m Ag;137Cs;58Co"
SAINT-VULBAS;1;01390;EDF - BUGEY - CNPE;Déchets de Moyenne, Faible ou Très Faible Activité à Vie Courte;Déchets non conditionnés;Pièges à iode, charbon actif ;TFA;TFA;2,05577;<;2340000;"55Fe;60Co;63Ni;110m Ag;137Cs;58Co"
SAINT-VULBAS;1;01390;EDF - BUGEY - CNPE;Déchets de Moyenne, Faible ou Très Faible Activité à Vie Courte;Déchets non conditionnés;Piles, batteries ;TFA;TFA;20,46;<;227600000;"55Fe;60Co;63Ni;110m Ag;137Cs;58Co"
SAINT-VULBAS;1;01390;EDF - BUGEY - CNPE;Déchets de Moyenne, Faible ou Très Faible Activité à Vie Courte;Déchets non conditionnés;Plastiques, caoutchouc ;FMA-VC;F3-01;2,9913;<;41760000000;"55Fe;60Co;63Ni;110m Ag;137Cs;58Co"
SAINT-VULBAS;1;01390;EDF - BUGEY - CNPE;Déchets de Moyenne, Faible ou Très Faible Activité à Vie Courte;Déchets non conditionnés;Plastiques, caoutchouc ;FMA-VC;F3-2-05;9,71022;<;20880000000;"55Fe;60Co;63Ni;110m Ag;137Cs;58Co"
SAINT-VULBAS;1;01390;EDF - BUGEY - CNPE;Déchets de Moyenne, Faible ou Très Faible Activité à Vie Courte;Déchets non conditionnés;Plastiques, caoutchouc ;FMA-VC;F3-7-01;1,535248;<;1,46E+11;"55Fe;60Co;63Ni;110m Ag;137Cs;58Co"
SAINT-VULBAS;1;01390;EDF - BUGEY - CNPE;Déchets de Moyenne, Faible ou Très Faible Activité à Vie Courte;Déchets non conditionnés;Résines actives ;FMA-VC;F3-2-03;74,64132;<;8,32E+12;"55Fe;60Co;63Ni;110m Ag;137Cs;58Co"
SAINT-VULBAS;1;01390;EDF - BUGEY - CNPE;Déchets de Moyenne, Faible ou Très Faible Activité à Vie Courte;Déchets non conditionnés;Résines échangeuses d'ions APG ;FMA-VC;F3-7-01;0,27599;<;1040000;
SAINT-VULBAS;1;01390;EDF - BUGEY - CNPE;Déchets de Moyenne, Faible ou Très Faible Activité à Vie Courte;Déchets non conditionnés;Résines échangeuses d'ions APG  ;TFA;TFA;5,21235;<;4140000;"55Fe;60Co;63Ni;110m Ag;137Cs;58Co"
SAINT-VULBAS;1;01390;EDF - BUGEY - CNPE;Déchets de Moyenne, Faible ou Très Faible Activité à Vie Courte;Déchets non conditionnés;Silice, sable, corindon, grenaille ;TFA;TFA;0,28944;<;864000000;"55Fe;60Co;63Ni;110m Ag;137Cs;58Co"
SAINT-VULBAS;1;01390;EDF - BUGEY - CNPE;Déchets de Moyenne, Faible ou Très Faible Activité à Vie Courte;Déchets non conditionnés;Solvants ;FMA-VC;F3-7-01;0;<;181500000;"55Fe;60Co;63Ni;110m Ag;137Cs;58Co"
SAINT-VULBAS;1;01390;EDF - BUGEY - CNPE;Déchets de Moyenne, Faible ou Très Faible Activité à Vie Courte;Déchets non conditionnés;Sonde RIC ;FMA-VC;F3-2-05;0,70682;<;5,18E+14;"55Fe;60Co;63Ni;110m Ag;137Cs;58Co"
SAINT-VULBAS;1;01390;EDF - BUGEY - CNPE;Déchets de Moyenne, Faible ou Très Faible Activité à Vie Courte;Déchets non conditionnés;Terre ;TFA;TFA;0;<;0;3H
SAINT-VULBAS;1;01390;EDF - BUGEY - CNPE;Déchets de Moyenne, Faible ou Très Faible Activité à Vie Courte;Déchets non conditionnés;Tubes fluorescents ;TFA;TFA;5,2195;<;73000000;"3H;14C;55Fe;60Co;63Ni"
SAINT-VULBAS;1;01390;EDF - BUGEY - BUTTE;Résines issues des purges du circuit secondaire au niveau des générateurs de vapeur mélangées à des remblais naturels (terre), des gravats et des déchets conventionnels;;Résines échangeuses d'ions de très faible activité massique(130 m3 );AUTRES;DSH;-;;6000000000;"63Ni;137Cs"
SAINT-QUENTIN;2;02691;COMPTOIR DES MINERAUX ET MATIERES PREMIERES - SAINT QUENTIN;Déchets solides;;Résidus de sable et poudre de zircon mélangés à d'autres minéraux ;AUTRES;ISD;-;;12000000;"232Th;238U"
SAINT-QUENTIN;2;02691;CENTRE D'EXPLORATIONS ISOTOPIQUES SAINT-CLAUDE - MEDECINE NUCLEAIRE;;;DGD - Déchets gérés en décroissance;VTC;DGD;0,1;;-;201Tl, 111In, 67Ga, 123I, 99mTc, 18F
SOISSONS;2;02722;CENTRE DE MÉDECINE NUCLÉAIRE DE SOISSONS - SCINTIGRAPHIE;;;DGD - Déchets gérés en décroissance;VTC;DGD;20;;-;201Tl, 111In, 67Ga, 123I, 99mTc, 18F
BELLERIVE-SUR-ALLIER;3;03023;ORANGE - BELLERIVE;;;S04 (0,02m3);AUTRES;S04;-;;;85Kr, 147Pm, 226Ra, 3H, 232Th
MONTLUCON;3;03185;CENTRE HOSPITALIER DE MONTLUÇON - MEDECINE NUCLEAIRE;;;DGD - Déchets gérés en décroissance;VTC;DGD;2,49;;-;111In, 99Mo, 123I, 99mTc
MONTLUCON;3;03185;ORANGE - MONTLUCON;;;S04 (0,021m3);AUTRES;S04;-;;;147Pm, 85Kr, 226Ra, 3H, 232Th
MOULINS;3;03190;ORANGE - MOULINS;;;S04 (0,014m3);AUTRES;S04;-;;;147Pm, 3H, 232Th
GANAGOBIE;4;04091;ANDRA SERVICE SOLUTIONS POUR LES PNE - GANAGOBIE;Déchets d'exploitation entreposés sur le site.;;Produits chimiques liquides incinérables(1,4 m3 );FMA-VC;F3-7-01;0;<;22000000000;3H
GANAGOBIE;4;04091;ANDRA SERVICE SOLUTIONS POUR LES PNE - GANAGOBIE;Déchets d'exploitation entreposés sur le site.;;Produits chimiques liquides sans filières(1 m3 - 1 t );AUTRES;DSF;1;<;7,00E+11;"3H;14C"
GANAGOBIE;4;04091;ANDRA SERVICE SOLUTIONS POUR LES PNE - GANAGOBIE;Déchets d'exploitation entreposés sur le site.;;Produits chimiques solides(1700 flacons);FMA-VC;DIV3;0,51;;40000000000;"55Fe;63Ni;90Sr;137Cs;151Sm"
GANAGOBIE;4;04091;ANDRA SERVICE SOLUTIONS POUR LES PNE - GANAGOBIE;Déchets d'exploitation entreposés sur le site.;;Silices ;MA-VL;DIV2;0,096;<;1,60E+11;Pu
BIOT;6;06018;GALDERMA R&D - SECURITE - ENVIRONNEMENT;;;SI: solides incinérables (0,48m3);FMA-VC;F3-7-01;0,04032;;1,24E+08;14C, 3H
BIOT;6;06018;GALDERMA R&D - SECURITE - ENVIRONNEMENT;;;SLV: flacons de scintillation en verre (0,12m3);FMA-VC;F3-7-01;0,00756;;120000;14C, 3H
LA GAUDE;6;06065;IRIS PHARMA - RECHERCHE PHARMACEUTIQUE - RADIOIMMUNOANALYSE;;;SLV: flacons de scintillation en verre (0,025m3);FMA-VC;F3-7-01;0,001575;;1720000000;14C, 3H
MOUGINS;6;06085;CENTRE D'IMAGERIE NUCLEAIRE (SELARL CIN) - CLINIQUE PLEIN CIEL - MEDECINE NUCLEAIRE;;;DGD - Déchets gérés en décroissance;VTC;DGD;0,15;;-;111In, 131I, 123I, 99mTc, 18F
MOUGINS;6;06085;ORANGE - PARAFOUDRES MOUGINS;;;S04 (0,0013m3);AUTRES;S04;-;;;147Pm, 232Th
NICE;6;06088;CENTRE HOSPITALIER UNIVERSITAIRE DE NICE - HÔPITAL DE L'ARCHET - INSERM UMR 1065 C3M - BATIMENT ARCHIMED ;;;DGD - Déchets gérés en décroissance;VTC;DGD;0,2;;-;32P, 35S
NICE;6;06088;CENTRE HOSPITALIER UNIVERSITAIRE DE NICE - HÔPITAL DE L'ARCHET - MEDECINE NUCLEAIRE;;;DGD - Déchets gérés en décroissance;VTC;DGD;0,533;;-;201Tl, 90Y, 99Mo, 99mTc, 18F, 51Cr
NICE;6;06088;CENTRE HOSPITALIER UNIVERSITAIRE DE NICE - HÔPITAL PASTEUR - BIOCHIMIE;;;DGD - Déchets gérés en décroissance;VTC;DGD;2,4;;-;125I
NICE;6;06088;CENTRE REGIONAL DE LUTTE CONTRE LE CANCER - CENTRE ANTOINE LACASSAGNE - UNITE DE MEDECINE NUCLEAIRE;;;DGD - Déchets gérés en décroissance;VTC;DGD;5;;-;111In, 99Mo, 131I, 123I, 125I, 99mTc
NICE;6;06088;CNRS - UNIVERSITE DE NICE SOPHIA-ANTIPOLIS (UNSA) - CNRS-FACULTE DES SCIENCES - ASSOCIEE INSERM UMR 7277 - INSTITUT DE BIOLOGIE VALROSE;;;DGD - Déchets gérés en décroissance;VTC;DGD;1;;-;32P, 35S
NICE;6;06088;UNIVERSITE DE NICE SOPHIA-ANTIPOLIS (UNSA) - FACULTE DE MEDECINE - IRCAN INSERM U1081, CNRS UMR 7284;;;DGD - Déchets gérés en décroissance;VTC;DGD;0,12;;-;32P
NICE;6;06088;UNIVERSITE DE NICE SOPHIA-ANTIPOLIS (UNSA) - UMR E4320 TIRO/MAtos, département de biophysique;;;DGD - Déchets gérés en décroissance;VTC;DGD;0,02;;-;125I
NICE;6;06088;SERVICE DEPARTEMENTAL D'INCENDIE ET DE SECOURS DES ALPES MARITIMES - CMIR;;;DIV9-08 (0,03m3);FA-VL;DIV9;0,03;;0;226Ra, 238U, 232Th
NICE;6;06088;UNIVERSITE DE NICE SOPHIA-ANTIPOLIS (UNSA) - INSTITUT CHIMIE - UMR 7272 - PROCESSUS CHIMIQUES ET RADIOCHIMIQUES DANS L'ENVIRONNEMENT;;;LA: liquides aqueux (0,001m3);FMA-VC;F3-7-01;0;;80000;Th, U
NICE;6;06088;UNIVERSITE DE NICE SOPHIA-ANTIPOLIS (UNSA) - FACULTE DE MEDECINE - IRCAN INSERM U1081, CNRS UMR 7284;;;LA: liquides aqueux (0,002m3);FMA-VC;F3-7-01;0;;102000000;14C, 3H
NICE;6;06088;UNIVERSITE DE NICE SOPHIA-ANTIPOLIS (UNSA) - INSTITUT CHIMIE - UMR 7272 - PROCESSUS CHIMIQUES ET RADIOCHIMIQUES DANS L'ENVIRONNEMENT;;;LA: liquides aqueux (0,003m3);FMA-VC;F3-7-01;0;;2000;14C
NICE;6;06088;CENTRE REGIONAL DE LUTTE CONTRE LE CANCER - CENTRE ANTOINE LACASSAGNE - UNITE DE MEDECINE NUCLEAIRE;;;LA: liquides aqueux (0,005m3);FMA-VC;F3-7-01;0;;3000000;154Eu
NICE;6;06088;UNIVERSITE DE NICE SOPHIA-ANTIPOLIS (UNSA) - UMR E4320 TIRO/MAtos, département de biophysique;;;LA: liquides aqueux (0,03m3);FMA-VC;F3-7-01;0;;7,40E+05;14C
NICE;6;06088;CENTRE HOSPITALIER UNIVERSITAIRE DE NICE - HÔPITAL DE L'ARCHET - INSERM UMR 1065 C3M - BATIMENT ARCHIMED ;;;LA: liquides aqueux (0,06m3);FMA-VC;F3-7-01;0;;390000000;14C, 3H
NICE;6;06088;CNRS - UNIVERSITE DE NICE SOPHIA-ANTIPOLIS (UNSA) - CNRS-FACULTE DES SCIENCES - ASSOCIEE INSERM UMR 7277 - INSTITUT DE BIOLOGIE VALROSE;;;LA: liquides aqueux (0,1m3);FMA-VC;F3-7-01;0;;2000000;14C, 3H
NICE;6;06088;CENTRE REGIONAL DE LUTTE CONTRE LE CANCER - CENTRE ANTOINE LACASSAGNE - UNITE DE MEDECINE NUCLEAIRE;;;LA: liquides aqueux (0,21m3);FMA-VC;F3-7-01;0;;184000000;14C, 3H
NICE;6;06088;UNIVERSITE DE NICE SOPHIA-ANTIPOLIS (UNSA) - INSTITUT CHIMIE - UMR 7272 - PROCESSUS CHIMIQUES ET RADIOCHIMIQUES DANS L'ENVIRONNEMENT;;;SI: solides incinérables (0,02m3);FMA-VC;F3-7-01;0,00168;;1,00E+05;14C, U, Th
NICE;6;06088;UNIVERSITE DE NICE SOPHIA-ANTIPOLIS (UNSA) - UMR E4320 TIRO/MAtos, département de biophysique;;;SI: solides incinérables (0,05m3);FMA-VC;F3-7-01;0,0042;;5,30E+05;3H
NICE;6;06088;CNRS - UNIVERSITE DE NICE SOPHIA-ANTIPOLIS (UNSA) - CNRS-FACULTE DES SCIENCES - ASSOCIEE INSERM UMR 7277 - INSTITUT DE BIOLOGIE VALROSE;;;SI: solides incinérables (0,1m3);FMA-VC;F3-7-01;0,0084;;2900000000;14C, 3H
NICE;6;06088;UNIVERSITE DE NICE SOPHIA-ANTIPOLIS (UNSA) - FACULTE DE MEDECINE - IRCAN INSERM U1081, CNRS UMR 7284;;;SI: solides incinérables (0,1m3);FMA-VC;F3-7-01;0,0084;;21800000;14C, 3H
NICE;6;06088;CENTRE HOSPITALIER UNIVERSITAIRE DE NICE - HÔPITAL DE L'ARCHET - INSERM UMR 1065 C3M - BATIMENT ARCHIMED ;;;SI: solides incinérables (0,36m3);FMA-VC;F3-7-01;0,03024;;23000000;14C, 3H
NICE;6;06088;CNRS - UNIVERSITE DE NICE SOPHIA-ANTIPOLIS (UNSA) - CNRS-FACULTE DES SCIENCES - ASSOCIEE INSERM UMR 7277 - INSTITUT DE BIOLOGIE VALROSE;;;SL: flacons de scintillation en plastique (0,01m3);FMA-VC;F3-7-01;0,00063;;204000000;14C, 3H
NICE;6;06088;UNIVERSITE DE NICE SOPHIA-ANTIPOLIS (UNSA) - FACULTE DE MEDECINE - IRCAN INSERM U1081, CNRS UMR 7284;;;SL: flacons de scintillation en plastique (0,08m3);FMA-VC;F3-7-01;0,00504;;1,53E+07;14C, 3H
NICE;6;06088;CENTRE HOSPITALIER UNIVERSITAIRE DE NICE - HÔPITAL DE L'ARCHET - INSERM UMR 1065 C3M - BATIMENT ARCHIMED ;;;SL: flacons de scintillation en plastique (0,24m3);FMA-VC;F3-7-01;0,01512;;26000000;14C, 3H
NICE;6;06088;CENTRE REGIONAL DE LUTTE CONTRE LE CANCER - CENTRE ANTOINE LACASSAGNE - UNITE DE MEDECINE NUCLEAIRE;;;SL: flacons de scintillation en plastique (0,45m3);FMA-VC;F3-7-01;0,02835;;184000000;14C, 3H
NICE;6;06088;CENTRE REGIONAL DE LUTTE CONTRE LE CANCER - CENTRE ANTOINE LACASSAGNE - UNITE DE MEDECINE NUCLEAIRE;;;SLV: flacons de scintillation en verre (0,45m3);FMA-VC;F3-7-01;0,02835;;184000000;14C, 3H
NICE;6;06088;CENTRE REGIONAL DE LUTTE CONTRE LE CANCER - CENTRE ANTOINE LACASSAGNE - UNITE DE MEDECINE NUCLEAIRE;;;SNI: solides non incinérables (0,01m3);FMA-VC;F3-01;0,00674;;1000;57Co
NICE;6;06088;CENTRE REGIONAL DE LUTTE CONTRE LE CANCER - CENTRE ANTOINE LACASSAGNE - UNITE DE MEDECINE NUCLEAIRE;;;TFA-07 (0,25m3);TFA;TFA;0,25;;;
SAINT-LAURENT-DU-VAR;6;06123;INSTITUT ARNAULT TZANCK - SCINTIGRAPHIE;;;DGD - Déchets gérés en décroissance;VTC;DGD;0,1;;-;111In, 131I, 123I, 99mTc
VALBONNE;6;06152;CNRS - UNIVERSITE DE NICE SOPHIA-ANTIPOLIS (UNSA) - CNRS - INSTITUT DE PHARMACOLOGIE- UMR 7275 - RECHERCHE BIOLOGIQUE;;;DGD - Déchets gérés en décroissance;VTC;DGD;1,7;;-;125I, 32P, 35S
VALBONNE;6;06152;CNRS - UNIVERSITE DE NICE SOPHIA-ANTIPOLIS (UNSA) - CNRS - INSTITUT DE PHARMACOLOGIE- UMR 7275 - RECHERCHE BIOLOGIQUE;;;LA: liquides aqueux (0,03m3);FMA-VC;F3-7-01;0;;20000000;3H
VALBONNE;6;06152;INRA - CENTRE DE RECHERCHE DE SOPHIA-ANTIPOLIS - INRA-CNRS-UNSA UMR 7254 Institut Sophia Agrobiotech (ISA);;;LA: liquides aqueux (0,03m3);FMA-VC;F3-7-01;0;;6,99E+06;14C, 3H
VALBONNE;6;06152;BAYER SAS - TOX DERMALE;;;LA: liquides aqueux (0,21m3);FMA-VC;F3-7-01;0;;250000000;14C
VALBONNE;6;06152;INRA - CENTRE DE RECHERCHE DE SOPHIA-ANTIPOLIS - INRA-CNRS-UNSA UMR 7254 Institut Sophia Agrobiotech (ISA);;;LS-LH : Solvants et Huiles Liquides (0,03m3);FMA-VC;F3-7-01;0;;710000;14C, 3H
VALBONNE;6;06152;BAYER SAS - TOX DERMALE;;;LS-LH : Solvants et Huiles Liquides (0,27m3);FMA-VC;F3-7-01;0;;440000000;14C, 3H
VALBONNE;6;06152;CONSEIL GENERAL DES ALPES MARITIMES - LABORATOIRE VETERINAIRE DEPARTEMENTAL;;;SI: solides incinérables (0,001m3);FMA-VC;F3-7-01;0,000084;;3000;113Sn, 85Sr, 137Cs, 139Ce, 134Cs, 243Am
VALBONNE;6;06152;CONSEIL GENERAL DES ALPES MARITIMES - LABORATOIRE VETERINAIRE DEPARTEMENTAL;;;SI: solides incinérables (0,001m3);FMA-VC;F3-7-01;0,000084;;238;22Na, 137Cs, 88Y, 134Cs
VALBONNE;6;06152;INRA - CENTRE DE RECHERCHE DE SOPHIA-ANTIPOLIS - INRA-CNRS-UNSA UMR 7254 Institut Sophia Agrobiotech (ISA);;;SI: solides incinérables (0,24m3);FMA-VC;F3-7-01;0,02016;;8890000;14C, 3H
VALBONNE;6;06152;CNRS - UNIVERSITE DE NICE SOPHIA-ANTIPOLIS (UNSA) - CNRS - INSTITUT DE PHARMACOLOGIE- UMR 7275 - RECHERCHE BIOLOGIQUE;;;SI: solides incinérables (0,25m3);FMA-VC;F3-7-01;0,021;;3500000;14C
VALBONNE;6;06152;BAYER SAS - TOX DERMALE;;;SI: solides incinérables (0,58m3);FMA-VC;F3-7-01;0,04872;;30000000;14C, 3H
VALBONNE;6;06152;CNRS - UNIVERSITE DE NICE SOPHIA-ANTIPOLIS (UNSA) - CNRS - INSTITUT DE PHARMACOLOGIE- UMR 7275 - RECHERCHE BIOLOGIQUE;;;SI: solides incinérables (0,5m3);FMA-VC;F3-7-01;0,042;;30000000;3H
VALBONNE;6;06152;CONSEIL GENERAL DES ALPES MARITIMES - LABORATOIRE VETERINAIRE DEPARTEMENTAL;;;SL: flacons de scintillation en plastique (0,001m3);FMA-VC;F3-7-01;0,000063;;6000;109Cd, 57Co, 241Am, 60Co, 88Y
VALBONNE;6;06152;INRA - CENTRE DE RECHERCHE DE SOPHIA-ANTIPOLIS - INRA-CNRS-UNSA UMR 7254 Institut Sophia Agrobiotech (ISA);;;SL: flacons de scintillation en plastique (0,12m3);FMA-VC;F3-7-01;0,00756;;4320000;14C, 3H
VALBONNE;6;06152;CNRS - UNIVERSITE DE NICE SOPHIA-ANTIPOLIS (UNSA) - CNRS - INSTITUT DE PHARMACOLOGIE- UMR 7275 - RECHERCHE BIOLOGIQUE;;;SL: flacons de scintillation en plastique (0,15m3);FMA-VC;F3-7-01;0,00945;;1000000;14C
VALBONNE;6;06152;CNRS - UNIVERSITE DE NICE SOPHIA-ANTIPOLIS (UNSA) - CNRS - INSTITUT DE PHARMACOLOGIE- UMR 7275 - RECHERCHE BIOLOGIQUE;;;SL: flacons de scintillation en plastique (0,4m3);FMA-VC;F3-7-01;0,0252;;35000000;3H
VALBONNE;6;06152;BAYER SAS - TOX DERMALE;;;SLV: flacons de scintillation en verre (1,72m3);FMA-VC;F3-7-01;0,10836;;130000000;14C, 3H
VALBONNE;6;06152;INRA - CENTRE DE RECHERCHE DE SOPHIA-ANTIPOLIS - INRA-CNRS-UNSA UMR 7254 Institut Sophia Agrobiotech (ISA);;;SNI: solides non incinérables (0,12m3);FMA-VC;F3-01;0,08088;;4120000;14C, 3H
VALBONNE;6;06152;BAYER SAS - TOX DERMALE;;;SNI: solides non incinérables (0,48m3);FMA-VC;F3-01;0,32352;;10000000;14C, 3H
VALBONNE;6;06152;CONSEIL GENERAL DES ALPES MARITIMES - LABORATOIRE VETERINAIRE DEPARTEMENTAL;;;SO: solides organiques (0,001m3);FMA-VC;F3-7-01;0,000084;;4000;54Mn, 131I, 137Cs, 134Cs
